P gain: 0.1;I gain: 0.002;D gain: 0.1125
0.00965028963656778;0.0675185384822314;0;0;
0.00967804622607105;0.0735152203870953;0;0;
0.00938131035438516;0.0781363949069473;0;0;11.5399975925684
0.00863966687423101;0.0804992648443772;0;0;
0.00747009928493014;0.0803338291837918;0;0;
0.00584747572666799;0.0774471341381087;0;0;
0.00370083188383319;0.0717851755949553;0;0;
0.000998682474033785;0.0633830218925766;0;0;
-0.00237788202906586;0.0522905094764326;0;0;
-0.00643404118369517;0.0387555267888502;0;0;
-0.0111958389776277;0.023092575984181;0;0;
-0.0172694853683026;0.00583039352900556;0;0;
-0.0232838022188133;-0.0123011710871765;0;0;
-0.0305722721774657;-0.0304943057279445;0;0;
-0.0385528117177643;-0.0478801402949273;0;0;
-0.0472474278888342;-0.063378518658763;0;0;
-0.0565163282149825;-0.0760244629453879;0;0;
-0.0662505317687305;-0.0849048598909675;0;0;
-0.0763933356049193;-0.0892875688853124;0;0;
-0.0868339276017451;-0.0884859560173411;0;0;
-0.0976562276686082;-0.0820142427725529;0;0;
-0.108586164387219;-0.0697504086568401;0;0;
-0.119589399044571;-0.0518403787812105;0;0;
-0.130746169427923;-0.0289187682464544;0;0;
-0.141976850657514;-0.00225846715411393;0;0;
-0.153367788806094;0.0262735488735544;0;0;
-0.165055626017846;0.0545581752444832;0;0;
-0.177233775548558;0.0807311300816565;0;0;
-0.189925839716835;0.103174555756794;0;0;
-0.203217060079766;0.120689990908819;0;0;
-0.217360004961449;0.132347938577412;0;0;
-0.232326081884921;0.137628455540781;0;0;
-0.24822628408478;0.136416700464534;0;0;
-0.265015993937624;0.128502223664169;0;0;
-0.282845234213468;0.114068023883918;0;0;
-0.301713734574463;0.0936001918821347;0;0;
-0.321176837583792;0.0677587134091723;0;0;
-0.342584866207687;0.0375064725373406;0;0;
-0.361177672879066;0.00368343516201435;0;0;
-0.381173928448277;-0.0323324196038755;0;0;
-0.401153836362411;-0.0691022646692829;0;0;
-0.421560478317843;-0.105414448845764;0;0;
-0.442650335794781;-0.140231306678538;0;0;
-0.465113908407233;-0.172674798324202;0;0;
-0.488990455639893;-0.202280606593676;0;0;
-0.514369958457863;-0.228767282095316;0;0;
-0.541444508653996;-0.25221728980146;0;0;
-0.570343788449563;-0.27317522329213;0;0;
-0.601126797701895;-0.292630572214247;0;0;
-0.633933038292525;-0.311447188719016;0;0;
-0.668700814651231;-0.330414361235447;0;0;
-0.704457103848384;-0.350785473936703;0;0;
-0.741142270089384;-0.374196848584994;0;0;
-0.778394354031306;-0.402716327733239;0;0;
-0.815575847641639;-0.438668581962092;0;0;
-0.850830065636998;-0.48509985880646;0;0;
-0.886247666640713;-0.546289238191264;0;0;
-0.916450624203037;-0.62831247391794;0;0;
-0.941238767085267;-0.739301086072865;0;0;
-0.961651067685636;-0.89035218064566;0;0;
-0.971737099883541;-1.09865679022504;0;0;
-0.964046476190177;-1.39404250662363;0;0;
-0.934623980462689;-1.84314683211423;0;0;
-0.862460448933206;-2.53759286344311;0;0;
-0.700516410705816;-3.53774285553182;0;0;
-0.384101588089322;-4.78688182189657;0;0;
-0.122008302497775;-6.28205169315331;0;0;
0.0950942921398763;-7.89371313673217;0;0;
0.217364791596083;-8.56885384262276;0;0;
0.326116748569902;-7.26531597843093;0;0;
0.710991718363658;-6.28534007294427;0;0;
1.67156001705348;-5.50515442854508;0;0;
2.82737380459363;-4.6255411768721;0;0;
4.00225972672503;-3.38413981360713;0;0;
5.14928822170012;-1.65011132329978;0;0;
6.1304323017538;0.529711874783844;0;0;
7.00949232201538;2.38700929145605;0;0;
