P gain: 0.04;I gain: 0.0020625;D gain: 0.07425
-0.792941123347035;0.0306604086086924;0.000186714835003168;0.024583113033394;11.3999976217747
-0.87124973281972;0.0337083972997897;0.000589843350515491;0.0222242435473216;
-0.931904850466438;0.0363176056865939;0.00102717194762529;0.0187374860899498;
-0.981955615431104;0.0384944293707906;0.00149349449962263;0.0154829235982055;
-1.02180385113162;0.0402564264058168;0.00198360124969742;0.0123303876220578;
-1.05222336951583;0.0416246548042403;0.0024925008578134;0.0094016325208728;
-1.07410407606073;0.0426388875358396;0.00301562604060607;0.00673095588606288;
-1.08834160004385;0.0433327797973737;0.00354883322084024;0.00440970503735783;
-1.09512768241655;0.0437282395035555;0.00408837013548772;0.00209737090934905;
-1.0948252198619;0.043829921326942;0.00463056152741344;-9.59495129675146E-05;
-1.0884071001234;0.0436714203130578;0.00517200496214471;-0.00201791492405994;
-1.07633287594292;0.0432808220631142;0.00570971463411837;-0.00373559031719946;
-1.05910828022313;0.0426758964781266;0.00624094796369854;-0.00533560757621918;
-1.03702991972368;0.0418716670710143;0.00676317807782939;-0.00684557058875639;
-1.01071727855567;0.040885273339934;0.00727405000725862;-0.00815703426527726;
-0.980404450600048;0.039740233343498;0.00777151615622894;-0.0094040720793198;
-0.946988752486533;0.0384492852045707;0.008253649119466;-0.0103014770448062;
-0.91063520238913;0.0370483168181454;0.00871898356444075;-0.0112343154133143;
-0.870942076911746;0.0355142071435807;0.0091659912936615;-0.0122818729878173;
-0.828503212732841;0.033856588848497;0.0095930611173963;-0.0131739140770311;
-0.784282191197988;0.0321186420769351;0.00999895754829236;-0.0136700910274732;
-0.737998915956169;0.0303006396179023;0.0103827595279106;-0.0142950295154812;
-0.690145149017042;0.0284069207083826;0.0107434773338974;-0.0148394313361538;
-0.641907331549064;0.0264813224563949;0.0110804609372417;-0.0149282328578757;
-0.593344416688495;0.0245468218145362;0.01139354763143;-0.0149986549914008;
-0.544129666920398;0.0225877116928945;0.011682525811487;-0.0152104183213681;
-0.494809829595567;0.0206102660142699;0.0119471025903317;-0.0152912231149422;
-0.44754412221836;0.0186764372903127;0.0121874268915885;-0.0145996627337609;
-0.40222123070123;0.0168396350481521;0.0124045824097679;-0.0139901812093379;
-0.358100877297503;0.0150525266772956;0.0125994071030283;-0.0136383150445868;
-0.314628881920598;0.0133109070001956;0.0127724885118683;-0.0134206181153919;
-0.271364639952367;0.0115688255544939;0.0129240351281091;-0.0134399174478111;
-0.230213783178769;0.00988235090484125;0.0130543488355784;-0.0127178348005882;
-0.191655684473815;0.00829783161618082;0.013164548120835;-0.0119073917242804;
-0.154427568741596;0.00679665115617752;0.01325583256606;-0.0114902759306311;
-0.116869202864578;0.00530344728608895;0.0133286731311747;-0.0116381847969795;
-0.0790335696846256;0.00379532973684491;0.0133829006309923;-0.0116766810268071;
-0.0398193309617625;0.0022539157937382;0.0134182779953245;-0.012120438333799;
0.000829485038963185;0.000654087699784327;0.0134341198728076;-0.0125426492533045;
0.0444565797489105;-0.00103535564934987;0.0134295815004308;-0.0135626285001153;
0.0894006511187513;-0.00282553733632085;0.0134032559858096;-0.0139000340412384;
0.13594366469458;-0.0046458451708628;0.0133545960695951;-0.0143530470745169;
0.186917737506732;-0.00660232902478697;0.0132825068454735;-0.0157653691753444;
0.243035654300911;-0.00876223383642355;0.0131846861230648;-0.0174215829392817;
0.302326891184634;-0.0110925151200297;0.0130587320717373;-0.0183131233677813;
0.366227023169671;-0.0135509662244044;0.0129030750707893;-0.0197335052106046;
0.437211996351181;-0.0162718341491842;0.0127151029325688;-0.0219901521999497;
0.515873096796994;-0.0192762816706505;0.0124913205317002;-0.024245500676691;
0.605270736156569;-0.0226693247693891;0.0122275828681373;-0.0277324665432627;
0.702759146390662;-0.0264483635177254;0.0119177868082076;-0.0301190719045775;
0.811756545428338;-0.0305770176864723;0.0115597676348478;-0.0336762868182786;
0.938527664906374;-0.035334468540799;0.0111461509707808;-0.0392328916444455;
1.08535386936468;-0.0408615651838176;0.0106679017206438;-0.0453895355440109;
1.25567951521766;-0.0472602348076822;0.01011481258467;-0.0526520655179778;
1.45568340066075;-0.0547272094416553;0.00947472297805993;-0.0617809688351589;
1.69382506223077;-0.0635838362304048;0.00873210036529006;-0.0737065181287992;
1.97693751284881;-0.0741025362134371;0.0078675237815809;-0.0874253041823881;
2.31785177100842;-0.0867171737822088;0.00685748704510069;-0.105356432235671;
2.72851457033447;-0.101924930449379;0.00567222540105017;-0.126948940362616;
3.22790927719713;-0.120277863676216;0.00427577884810499;-0.154133839271622;
3.84756036529731;-0.142903295372179;0.00262122994480213;-0.191434012455535;
4.62053568894068;-0.171090843878636;0.000645946311345533;-0.238662198470436;
